trec_topic_number,trec_doc_id,pm_rel_desc,disease_desc,gene1_annotation_desc,gene1_name,gene2_annotation_desc,gene2_name,gene3_annotation_desc,gene3_name,demographics_desc,other_desc
2,15685548,Animal PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,15726511,Not PM,,,,,,,,,
2,15729718,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,15735008,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,1574489,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,15751497,Not PM,,,,,,,,,
2,15764920,Not PM,,,,,,,,,
2,15771788,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,15800322,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,15809757,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,15883474,Not PM,,,,,,,,,
2,16007118,Human PM,More General,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,16014882,Not PM,,,,,,,,,
2,16024606,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,16091732,Human PM,Exact,Missing Gene,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,16111469,Not PM,,,,,,,,,
2,16142814,Not PM,,,,,,,,,
2,16158056,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,16230380,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,16239255,Not PM,,,,,,,,,
2,16256179,Human PM,Not Disease,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,16270098,Not PM,,,,,,,,,
2,16316331,Not PM,,,,,,,,,
2,16381005,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,1639205,Not PM,,,,,,,,,
2,16448675,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Matches
2,16524974,Not PM,,,,,,,,,
2,16531147,Not PM,,,,,,,,,
2,16647954,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,16705943,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,16721785,Human PM,Not Disease,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,16732012,Not PM,,,,,,,,,
2,16866638,Not PM,,,,,,,,,
2,16873425,Not PM,,,,,,,,,
2,16953233,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,16957562,Not PM,,,,,,,,,
2,17148775,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17178286,Not PM,,,,,,,,,
2,17293392,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17311700,Not PM,,,,,,,,,
2,17388789,Human PM,Not Disease,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,17440063,Human PM,More Specific,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,17467663,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17510423,Animal PM,Not Disease,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,17517901,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17574431,Not PM,,,,,,,,,
2,17595761,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17636402,Animal PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,17899765,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,17991344,Not PM,,,,,,,,,
2,18006800,Not PM,,,,,,,,,
2,18049502,Not PM,,,,,,,,,
2,18059035,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18097554,Animal PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18098337,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,18176934,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18186519,Human PM,More General,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Matches,Not Discussed
2,18199160,Human PM,More Specific,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,18223333,Not PM,,,,,,,,,
2,18279056,Not PM,,,,,,,,,
2,18379794,Not PM,,,,,,,,,
2,18435933,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18473997,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18486467,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18488072,Not PM,,,,,,,,,
2,18501070,Not PM,,,,,,,,,
2,1855422,Not PM,,,,,,,,,
2,18627290,Human PM,Exact,Missing Gene,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18628249,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18636014,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18636358,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18676857,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18718023,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,18782444,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18832519,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18834631,Not PM,,,,,,,,,
2,18843035,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18922929,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,18945298,Human PM,Not Disease,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19001320,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19087308,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19237633,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,19343149,Not PM,,,,,,,,,
2,19344998,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19352109,Not PM,,,,,,,,,
2,19352139,Not PM,,,,,,,,,
2,19358278,Human PM,More Specific,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19424571,Human PM,Not Disease,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,19434531,Not PM,,,,,,,,,
2,19436300,Not PM,,,,,,,,,
2,19450088,Not PM,,,,,,,,,
2,19474002,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19505918,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19512917,Not PM,,,,,,,,,
2,19551857,Not PM,,,,,,,,,
2,19571709,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,19579594,Not PM,,,,,,,,,
2,19584382,Not PM,,,,,,,,,
2,19628078,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19637313,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19661027,Not PM,,,,,,,,,
2,19669908,Human PM,More Specific,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19679016,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,19704056,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19813061,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19843849,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Excludes
2,19881948,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19884556,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,19894733,Not PM,,,,,,,,,
2,19903786,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19908233,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19908242,Not PM,,,,,,,,,
2,19913317,Human PM,More Specific,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Matches,Not Discussed
2,19934290,Human PM,Exact,Missing Gene,BRAF (V600E),Different Variant,KRAS (G13D),,,Matches,Not Discussed
2,19935791,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19936839,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,19959686,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,20008640,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20011299,Not PM,,,,,,,,,
2,20011305,Not PM,,,,,,,,,
2,2005215,Not PM,,,,,,,,,
2,20098682,Human PM,Exact,Missing Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20130433,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20162668,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,20162670,Not PM,,,,,,,,,
2,20172480,Not PM,,,,,,,,,
2,20177422,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20199087,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,20300583,Human PM,Exact,Missing Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20300843,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,20373131,Not PM,,,,,,,,,
2,20398338,Not PM,,,,,,,,,
2,20398560,Not PM,,,,,,,,,
2,20444249,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,2044434,Not PM,,,,,,,,,
2,20500475,Not PM,,,,,,,,,
2,20501503,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,20532039,Human PM,Exact,Missing Gene,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20563851,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Matches,Not Discussed
2,20571907,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20590827,Human PM,More General,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,20616366,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20619739,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20627194,Animal PM,More General,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20635392,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20645028,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20813562,Human PM,Not Disease,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,20818844,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,20962618,Human PM,More Specific,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,21037082,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21070916,Human PM,More General,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21091242,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Excludes
2,21161938,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Matches,Not Discussed
2,21163703,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21194013,Not PM,,,,,,,,,
2,21208426,Not PM,,,,,,,,,
2,21224652,Not PM,,,,,,,,,
2,21239505,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21273607,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,21289876,Not PM,,,,,,,,,
2,21356164,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21390154,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,21398618,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21424126,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21455633,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21457162,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21483363,Not PM,,,,,,,,,
2,21502544,Human PM,Exact,Missing Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21566277,Not PM,,,,,,,,,
2,21639808,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Excludes,Not Discussed
2,21641636,Human PM,Exact,Missing Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21657139,Not PM,,,,,,,,,
2,21681432,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,21693656,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,21698197,Human PM,Not Disease,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,21712179,Not PM,,,,,,,,,
2,21738740,Human PM,More General,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,21816436,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,21948220,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,2194896,Human PM,More General,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22043994,Human PM,Exact,Missing Variant,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,22114137,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Excludes,Not Discussed
2,22147942,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22180495,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22180717,Human PM,Exact,Missing Variant,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Excludes
2,22184386,Not PM,,,,,,,,,
2,22189714,Human PM,More General,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22210186,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,22224632,Not PM,,,,,,,,,
2,22245873,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22281684,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22282467,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22314188,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22331825,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,22367918,Human PM,Not Disease,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22376079,Human PM,Exact,Different Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22393091,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22417847,Human PM,Not Disease,Missing Gene,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22427190,Human PM,More General,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22446020,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,22446022,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22473155,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,22474202,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,22493386,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,22531017,Not PM,,,,,,,,,
2,2253831,Not PM,,,,,,,,,
2,22549374,Not PM,,,,,,,,,
2,22549727,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22577701,Not PM,,,,,,,,,
2,22579930,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Matches,Not Discussed
2,22663011,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22684223,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22690652,Not PM,,,,,,,,,
2,22699145,Human PM,Not Disease,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22773810,Human PM,Not Disease,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22786759,Human PM,Exact,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22826122,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22848035,Not PM,,,,,,,,,
2,22898351,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22899370,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22911782,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,22918165,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,22930283,Human PM,Not Disease,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,22933967,Human PM,Exact,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Matches,Not Discussed
2,22934546,Not PM,,,,,,,,,
2,22951975,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,2296966,Not PM,,,,,,,,,
2,22972628,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23010994,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,23015072,Human PM,Exact,Missing Variant,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23015305,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23033302,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23045248,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23045412,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23071293,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23090042,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23096133,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,23104212,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23112547,Human PM,Exact,Exact,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23114745,Human PM,More Specific,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Excludes,Not Discussed
2,23152014,Not PM,,,,,,,,,
2,23157823,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Matches,Not Discussed
2,23157824,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23161513,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23188063,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,23190154,Human PM,Not Disease,Exact,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23202889,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23209813,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Excludes
2,23211288,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23233484,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23274581,Human PM,Not Disease,Different Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Excludes,Not Discussed
2,23280667,Human PM,Exact,Missing Gene,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,23324583,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23348904,Human PM,Exact,Missing Variant,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23354951,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Gene,KRAS (G13D),,,Not Discussed,Not Discussed
2,23375249,Human PM,Exact,Exact,BRAF (V600E),Exact,KRAS (G13D),,,Not Discussed,Not Discussed
2,23376323,Human PM,Not Disease,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Excludes,Not Discussed
2,23403819,Human PM,Not Disease,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Excludes,Excludes
2,23405123,Not PM,,,,,,,,,
2,23446022,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,23462926,Human PM,Exact,Exact,BRAF (V600E),Missing Gene,KRAS (G13D),,,Matches,Not Discussed
2,23494461,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23525503,Not PM,,,,,,,,,
2,23528430,Human PM,Exact,Missing Gene,BRAF (V600E),Different Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23531339,Human PM,Exact,Missing Variant,BRAF (V600E),Missing Variant,KRAS (G13D),,,Not Discussed,Not Discussed
2,23537520,Human PM,Exact,Missing Gene,BRAF (V600E),Exact,KRAS (G13D),,,Matches,Not Discussed
